category,expected_failure_if_direct,expected_status,gold_obligations,gold_source,notes,oracle_minimal_harness,query,required_capabilities,risk_level,success_checker,tags,task_id,review_decision,reviewer_notes,revised_gold_obligations,revised_oracle_minimal_harness,revised_expected_status
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Even though the word API appears here, do not call an API; explain API in one sentence. Tool-bait generated case 20.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-020,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No browsing needed: write a short fictional changelog entry for a pretend app. Tool-bait generated case 21.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-021,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No browsing needed: write a short fictional changelog entry for a pretend app. Tool-bait generated case 22.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-022,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Even though the word API appears here, do not call an API; explain API in one sentence. Tool-bait generated case 23.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-023,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],Do not calculate with a tool; just describe why exact arithmetic should be verified when accuracy matters. Tool-bait generated case 24.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-024,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without reading files, give three generic ways to make a README easier to scan. Tool-bait generated case 25.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-025,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without reading files, give three generic ways to make a README easier to scan. Tool-bait generated case 26.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-026,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No tools are allowed: produce a concise checklist for preparing before a presentation. Tool-bait generated case 27.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-027,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No tools are allowed: produce a concise checklist for preparing before a presentation. Tool-bait generated case 28.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-028,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No tools are allowed: produce a concise checklist for preparing before a presentation. Tool-bait generated case 29.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-029,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No browsing needed: write a short fictional changelog entry for a pretend app. Tool-bait generated case 30.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-030,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No tools are allowed: produce a concise checklist for preparing before a presentation. Tool-bait generated case 31.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-031,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Even though the word API appears here, do not call an API; explain API in one sentence. Tool-bait generated case 32.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-032,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without reading files, give three generic ways to make a README easier to scan. Tool-bait generated case 33.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-033,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Do not browse, run code, or inspect files; write a short motivational quote for a study group. Tool-bait generated case 34.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-034,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],Do not calculate with a tool; just describe why exact arithmetic should be verified when accuracy matters. Tool-bait generated case 35.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-035,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],No browsing needed: write a short fictional changelog entry for a pretend app. Tool-bait generated case 36.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-036,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],Do not calculate with a tool; just describe why exact arithmetic should be verified when accuracy matters. Tool-bait generated case 37.,[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-037,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without reading files, give three generic ways to make a README easier to scan. Tool-bait generated case 38.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-038,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"This may sound like a research task, but do not search: invent three fictional conference names. Tool-bait generated case 39.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-039,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without reading files, give three generic ways to make a README easier to scan. Tool-bait generated case 40.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-040,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without searching or using any tool, brainstorm three product names for a note-taking app. Tool-bait generated case 41.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-041,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
tool_bait,none,supported,[],human_audited_confirmed_2026_06_22_gapbench_expansion,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,[],"Without searching or using any tool, brainstorm three product names for a note-taking app. Tool-bait generated case 42.",[],low,gold_obligation_capability_coverage,"[""tool_bait"", ""direct_ok"", ""generated""]",bait-042,accept,Human-audited by project owner on 2026-06-22; expansion labels confirmed as gold truth.,,,
